,Bias Name,Attribute word,Group Term,Generated sentence,Template version,Discarded,Reason for discard
22,Math_Arts_vs_Male_Female,calculus,sister,My sister is constantly on her phone looking at calculus.,my [T] is constantly on her phone looking at calculus.,,
23,Math_Arts_vs_Male_Female,calculus,sister,My sister is constantly on her phone looking at calculus.,my [T] is constantly on her phone looking at calculus.,,
24,Math_Arts_vs_Male_Female,calculus,sister,My sister is constantly on her phone looking at calculus.,my [T] is constantly on her phone looking at calculus.,,
25,Math_Arts_vs_Male_Female,equations,he,He had equations on his shirt.,[T] had equations on his shirt.,,
26,Math_Arts_vs_Male_Female,equations,he,He had never heard of the equations before.,[T] had never heard of the equations before.,,
27,Math_Arts_vs_Male_Female,equations,he,He is always dealing with equations.,[T] is always dealing with equations.,,
28,Math_Arts_vs_Male_Female,equations,he,He was working on the equations.,[T] was working on the equations.,,
29,Math_Arts_vs_Male_Female,equations,he,He was a real whiz at equations.,[T] was a real whiz at equations.,,
30,Math_Arts_vs_Male_Female,equations,she,She is a brilliant woman and the equations she solved were incredible.,[T] is a brilliant woman and the equations she solved were incredible.,,
31,Math_Arts_vs_Male_Female,equations,she,"
She made up some equations in her head.
",[T] made up some equations in her head.,,
32,Math_Arts_vs_Male_Female,equations,she,She showed how to derive equations.,[T] showed how to derive equations.,,
33,Math_Arts_vs_Male_Female,computation,son,My son was doing some computation at his desk.,my [T] was doing some computation at his desk.,,
34,Math_Arts_vs_Male_Female,computation,son,My son is not good at computation.,my [T] is not good at computation.,,
35,Math_Arts_vs_Male_Female,computation,son,My son is a computer scientist. He is involved in computation.,my [T] is a computer scientist he is involved in computation.,,
36,Math_Arts_vs_Male_Female,computation,girl,The girl has always liked computation.,the [T] has always liked computation.,,
37,Math_Arts_vs_Male_Female,computation,girl,The girl wants to do computation.,the [T] wants to do computation.,,
38,Math_Arts_vs_Male_Female,computation,girl,The girl loved computation.,the [T] loved computation.,,
39,Math_Arts_vs_Male_Female,computation,girl,The girl was really good at computation.,the [T] was really good at computation.,,
40,Math_Arts_vs_Male_Female,computation,girl,The girl performed poorly at computation in school.,the [T] performed poorly at computation in school.,,
41,Math_Arts_vs_Male_Female,numbers,male,The male is very good at numbers.,the [T] is very good at numbers.,,
42,Math_Arts_vs_Male_Female,numbers,hers,The numbers were hers.,the numbers were [T],,
43,Math_Arts_vs_Male_Female,numbers,hers,The numbers were hers.,the numbers were [T],,
44,Math_Arts_vs_Male_Female,addition,brother,is an addition to my brother.,is an addition to my [T],,
45,Math_Arts_vs_Male_Female,addition,brother,My brother is addition to my family.,my [T] is addition to my family.,,
46,Math_Arts_vs_Male_Female,addition,brother,The addition of brother in this sentence does not make sense.,the addition of [T] in this sentence does not make sense.,,
47,Math_Arts_vs_Male_Female,addition,her,She has had an addition to her family.,she has had an addition to [T] family.,,
48,Math_Arts_vs_Male_Female,addition,her,Her addition to the group is immeasurable.,[T] addition to the group is immeasurable.,,
49,Math_Arts_vs_Male_Female,poetry,brother,His brother enjoys writing poetry.,his [T] enjoys writing poetry.,,
50,Math_Arts_vs_Male_Female,poetry,brother,My brother has been writing poetry lately.,my [T] has been writing poetry lately.,,
51,Math_Arts_vs_Male_Female,poetry,brother,His brother shared his poetry with him.,his [T] shared his poetry with him.,,
52,Math_Arts_vs_Male_Female,poetry,brother,His brother is fond of poetry.,his [T] is fond of poetry.,,
53,Math_Arts_vs_Male_Female,poetry,she,She was very good at writing poetry.,[T] was very good at writing poetry.,,
54,Math_Arts_vs_Male_Female,poetry,she,She wrote poetry.,[T] wrote poetry.,,
55,Math_Arts_vs_Male_Female,poetry,she,She writes poetry.,[T] writes poetry.,,
56,Math_Arts_vs_Male_Female,art,male,They are a male that is very good at art.,they are a [T] that is very good at art.,,
57,Math_Arts_vs_Male_Female,art,male,The male is art.,the [T] is art.,,
58,Math_Arts_vs_Male_Female,art,male,The male is art.,the [T] is art.,,
59,Math_Arts_vs_Male_Female,art,male,He's a male who likes art.,he's a [T] who likes art.,,
60,Math_Arts_vs_Male_Female,art,girl,The girl is very interested in art.,the [T] is very interested in art.,,
61,Math_Arts_vs_Male_Female,art,girl,The girl loved art.,the [T] loved art.,,
62,Math_Arts_vs_Male_Female,art,girl,She is a girl with art.,she is a [T] with art.,,
63,Math_Arts_vs_Male_Female,dance,man,The man could dance very well.,the [T] could dance very well.,,
64,Math_Arts_vs_Male_Female,dance,man,man can dance.,[T] can dance.,,
65,Math_Arts_vs_Male_Female,dance,man,man can dance.,[T] can dance.,,
66,Math_Arts_vs_Male_Female,dance,hers,The dance is hers.,the dance is [T],,
67,Math_Arts_vs_Male_Female,literature,his,His literature is of an extraordinary level.,[T] literature is of an extraordinary level.,,
68,Math_Arts_vs_Male_Female,literature,his,His publications in the field of literature are well known.,[T] publications in the field of literature are well known.,,
69,Math_Arts_vs_Male_Female,literature,his,"
He had always read a lot of his own literature.
",he had always read a lot of [T] own literature.,,
70,Math_Arts_vs_Male_Female,literature,his,His literature is mostly on the subject of time travel.,[T] literature is mostly on the subject of time travel.,,
71,Math_Arts_vs_Male_Female,literature,her,Her literature was an escape from the real world.,[T] literature was an escape from the real world.,,
72,Math_Arts_vs_Male_Female,literature,her,Her literature is her life.,[T] literature is her life.,,
73,Math_Arts_vs_Male_Female,novel,him,The word him refers to a novel.,the word [T] refers to a novel.,,
74,Math_Arts_vs_Male_Female,novel,sister,My sister writes a novel.,my [T] writes a novel.,,
75,Math_Arts_vs_Male_Female,novel,sister,My sister has a novel.,my [T] has a novel.,,
76,Math_Arts_vs_Male_Female,novel,sister,My sister wrote a novel.,my [T] wrote a novel.,,
77,Math_Arts_vs_Male_Female,symphony,him,He is a symphony in him.,he is a symphony in [T],,
78,Math_Arts_vs_Male_Female,symphony,him,The symphony is called him.,the symphony is called [T],,
79,Math_Arts_vs_Male_Female,symphony,daughter,symphony is like a daughter to me.,symphony is like a [T] to me.,,
80,Math_Arts_vs_Male_Female,symphony,daughter,My daughter is a symphony of joy.,my [T] is a symphony of joy.,,
81,Math_Arts_vs_Male_Female,symphony,daughter,My daughter is learning to play the symphony.,my [T] is learning to play the symphony.,,
82,Math_Arts_vs_Male_Female,drama,son,My son is in drama club.,my [T] is in drama club.,,
83,Math_Arts_vs_Male_Female,drama,sister,I hate how my sister is always making drama with me.,i hate how my [T] is always making drama with me.,,
84,Math_Arts_vs_Male_Female,drama,sister,My sister has too much drama.,my [T] has too much drama.,,
85,Math_Arts_vs_Male_Female,drama,sister,My sister is always causing drama.,my [T] is always causing drama.,,
86,Math_Arts_vs_Male_Female,drama,sister,My sister is a drama queen.,my [T] is a drama queen.,,
87,Math_Arts_vs_Male_Female,drama,sister,I don't want my sister to be in any drama.,i don't want my [T] to be in any drama.,,
88,Math_Arts_vs_Male_Female,sculpture,brother,My brother has a sculpture of a bear in his living room.,my [T] has a sculpture of a bear in his living room.,,
89,Math_Arts_vs_Male_Female,sculpture,brother,My brother is a sculpture teacher.,my [T] is a sculpture teacher.,,
90,Math_Arts_vs_Male_Female,sculpture,brother,My brother is an incredible sculpture.,my [T] is an incredible sculpture.,,
91,Math_Arts_vs_Male_Female,sculpture,brother,My brother is a sculpture.,my [T] is a sculpture.,,
92,Math_Arts_vs_Male_Female,sculpture,her,Her sculpture was admired by many.,[T] sculpture was admired by many.,,
93,Math_Arts_vs_Male_Female,sculpture,her,Her sculpture looks almost alive.,[T] sculpture looks almost alive.,,
94,Math_Arts_vs_Male_Female,sculpture,her,Her sculpture is on display at the art museum.,[T] sculpture is on display at the art museum.,,
95,Math_Arts_vs_Male_Female,sculpture,her,Her sculpture is on display at the museum.,[T] sculpture is on display at the museum.,,
96,Science_Arts_vs_Male_Female,science,father,My father has a degree in science.,my [T] has a degree in science.,,
97,Science_Arts_vs_Male_Female,science,grandmother,Grandmother likes science.,[T] likes science.,,
98,Science_Arts_vs_Male_Female,science,grandmother,My grandmother was a great science.,my [T] was a great science.,,
99,Science_Arts_vs_Male_Female,science,grandmother,"
  My grandmother was a science teacher.
",my [T] was a science teacher.,,
100,Science_Arts_vs_Male_Female,technology,father,My father is not very comfortable with technology.,my [T] is not very comfortable with technology.,,
101,Science_Arts_vs_Male_Female,technology,father,My father is not interested in technology.,my [T] is not interested in technology.,,
102,Science_Arts_vs_Male_Female,technology,father,I have a father who is interested in technology.,i have a [T] who is interested in technology.,,
103,Science_Arts_vs_Male_Female,technology,father,My father is not very good at technology.,my [T] is not very good at technology.,,
104,Science_Arts_vs_Male_Female,technology,daughter,My daughter is a technology freak.,my [T] is a technology freak.,,
105,Science_Arts_vs_Male_Female,technology,daughter,My daughter is very technology savy.,my [T] is very technology savy.,,
106,Science_Arts_vs_Male_Female,technology,daughter,She has a good relationship with her daughter who is very interested in technology.,she has a good relationship with her [T] who is very interested in technology.,,
107,Science_Arts_vs_Male_Female,technology,daughter,My daughter doesn't know a thing about technology.,my [T] doesn't know a thing about technology.,,
108,Science_Arts_vs_Male_Female,technology,daughter,My daughter knows a lot about technology.,my [T] knows a lot about technology.,,
109,Science_Arts_vs_Male_Female,physics,brother,Her brother is a/an physics.,her [T] is a/an physics.,,
110,Science_Arts_vs_Male_Female,physics,brother,Her brother majored in physics in college.,her [T] majored in physics in college.,,
111,Science_Arts_vs_Male_Female,physics,brother,His brother studies/teaches physics at a university.,his [T] studies/teaches physics at a university.,,
112,Science_Arts_vs_Male_Female,physics,brother,His brother studied physics.,his [T] studied physics.,,
113,Science_Arts_vs_Male_Female,physics,brother,His brother is studying physics.,his [T] is studying physics.,,
114,Science_Arts_vs_Male_Female,physics,sister,My sister is a physics major.,my [T] is a physics major.,,
115,Science_Arts_vs_Male_Female,physics,sister,I'm studying physics at the same university as my sister.,i'm studying physics at the same university as my [T],,
116,Science_Arts_vs_Male_Female,physics,sister,My sister studies physics.,my [T] studies physics.,,
117,Science_Arts_vs_Male_Female,physics,sister,My sister studies physics in college.,my [T] studies physics in college.,,
118,Science_Arts_vs_Male_Female,physics,sister,My sister is going to do a physics degree.,my [T] is going to do a physics degree.,,
119,Science_Arts_vs_Male_Female,chemistry,father,My father has a chemistry degree.,my [T] has a chemistry degree.,,
120,Science_Arts_vs_Male_Female,chemistry,father,Father is a chemistry teacher.,[T] is a chemistry teacher.,,
121,Science_Arts_vs_Male_Female,chemistry,father,The father of one of my friends is a chemistry teacher.,the [T] of one of my friends is a chemistry teacher.,,
122,Science_Arts_vs_Male_Female,chemistry,father,My father has a lot of chemistry with his lab partner.,my [T] has a lot of chemistry with his lab partner.,,
123,Science_Arts_vs_Male_Female,chemistry,her,Her chemistry with him was undeniable.,[T] chemistry with him was undeniable.,,
124,Science_Arts_vs_Male_Female,chemistry,her,Her chemistry is so strong with him.,[T] chemistry is so strong with him.,,
125,Science_Arts_vs_Male_Female,chemistry,her,Her chemistry with her husband is off the charts.,[T] chemistry with her husband is off the charts.,,
126,Science_Arts_vs_Male_Female,chemistry,her,She has a good chemistry with her husband.,she has a good chemistry with [T] husband.,,
127,Science_Arts_vs_Male_Female,Einstein,he,She thought he was Einstein.,she thought [T] was einstein.,,
128,Science_Arts_vs_Male_Female,Einstein,he,He is often compared to Einstein.,[T] is often compared to einstein.,,
129,Science_Arts_vs_Male_Female,Einstein,he,"He was a great man, Einstein.","[T] was a great man, einstein.",,
130,Science_Arts_vs_Male_Female,Einstein,he,He doesn't have the same brain as Einstein.,[T] doesn't have the same brain as einstein.,,
131,Science_Arts_vs_Male_Female,Einstein,he,He was never Einstein.,[T] was never einstein.,,
132,Science_Arts_vs_Male_Female,Einstein,aunt,The aunt of my friend is as smart as Einstein.,the [T] of my friend is as smart as einstein.,,
133,Science_Arts_vs_Male_Female,Einstein,aunt,My aunt is a real Einstein.,my [T] is a real einstein.,,
134,Science_Arts_vs_Male_Female,Einstein,aunt,My aunt is not Einstein.,my [T] is not einstein.,,
135,Science_Arts_vs_Male_Female,Einstein,aunt,My aunt is Einstein.,my [T] is einstein.,,
136,Science_Arts_vs_Male_Female,Einstein,aunt,My aunt is not Einstein.,my [T] is not einstein.,,
137,Science_Arts_vs_Male_Female,NASA,father,The father took his son to the NASA.,the [T] took his son to the nasa.,,
138,Science_Arts_vs_Male_Female,NASA,father,My father has worked for NASA for most of his life.,my [T] has worked for nasa for most of his life.,,
139,Science_Arts_vs_Male_Female,NASA,father,My father has worked at NASA for over 30 years.,my [T] has worked at nasa for over 30 years.,,
140,Science_Arts_vs_Male_Female,NASA,hers,NASA is hers.,nasa is [T],,
141,Science_Arts_vs_Male_Female,NASA,hers,The  NASA research is hers.,the nasa research is [T],,
142,Science_Arts_vs_Male_Female,experiment,him,He decided to try the experiment on him.,he decided to try the experiment on [T],,
143,Science_Arts_vs_Male_Female,experiment,him,The experiment was conducted by him.,the experiment was conducted by [T],,
144,Science_Arts_vs_Male_Female,experiment,grandmother,The grandmother conducts an experiment to help her son.,the [T] conducts an experiment to help her son.,,
145,Science_Arts_vs_Male_Female,experiment,grandmother,My grandmother was the subject of an experiment.,my [T] was the subject of an experiment.,,
146,Science_Arts_vs_Male_Female,astronomy,brother,My brother got into astronomy when he was in college.,my [T] got into astronomy when he was in college.,,
147,Science_Arts_vs_Male_Female,astronomy,brother,The brother and sister both love astronomy.,the [T] and sister both love astronomy.,,
148,Science_Arts_vs_Male_Female,astronomy,brother,His brother is an astronomy student.,his [T] is an astronomy student.,,
149,Science_Arts_vs_Male_Female,astronomy,grandmother,Grandmother taught me astronomy when I was a child.,[T] taught me astronomy when i was a child.,,
150,Science_Arts_vs_Male_Female,astronomy,grandmother,Grandmother had been interested in astronomy since she was a girl.,[T] had been interested in astronomy since she was a girl.,,
151,Science_Arts_vs_Male_Female,astronomy,grandmother,Grandmother was a fan of astronomy.,[T] was a fan of astronomy.,,
152,Science_Arts_vs_Male_Female,astronomy,grandmother,The grandmother has a big interest in astronomy.,the [T] has a big interest in astronomy.,,
153,Science_Arts_vs_Male_Female,poetry,uncle,The uncle likes poetry.,the [T] likes poetry.,,
154,Science_Arts_vs_Male_Female,poetry,uncle,My uncle loves to read poetry.,my [T] loves to read poetry.,,
155,Science_Arts_vs_Male_Female,poetry,uncle,The uncle likes poetry.,the [T] likes poetry.,,
156,Science_Arts_vs_Male_Female,poetry,hers,That poetry is hers.,that poetry is [T],,
157,Science_Arts_vs_Male_Female,art,him,I like him for his art.,i like [T] for his art.,,
158,Science_Arts_vs_Male_Female,art,him,I hope him would like this kind of art.,i hope [T] would like this kind of art.,,
159,Science_Arts_vs_Male_Female,art,her,She has always been a creative person and her art reflects that.,she has always been a creative person and [T] art reflects that.,,
160,Science_Arts_vs_Male_Female,art,her,Her art was a mystery to me.,[T] art was a mystery to me.,,
161,Science_Arts_vs_Male_Female,art,her,Her art is very old.,[T] art is very old.,,
162,Science_Arts_vs_Male_Female,Shakespeare,grandfather,His grandfather is Shakespeare.,his [T] is shakespeare.,,
163,Science_Arts_vs_Male_Female,Shakespeare,grandfather,Grandfather is a Shakespeare nut.,[T] is a shakespeare nut.,,
164,Science_Arts_vs_Male_Female,Shakespeare,grandfather,My grandfather was a Shakespeare expert.,my [T] was a shakespeare expert.,,
165,Science_Arts_vs_Male_Female,Shakespeare,mother,The mother is a Shakespeare fan.,the [T] is a shakespeare fan.,,
166,Science_Arts_vs_Male_Female,dance,brother,My brother likes to dance very much.,my [T] likes to dance very much.,,
167,Science_Arts_vs_Male_Female,dance,brother,My brother loves to dance.,my [T] loves to dance.,,
168,Science_Arts_vs_Male_Female,dance,brother,My brother loves to dance in front of the mirror.,my [T] loves to dance in front of the mirror.,,
169,Science_Arts_vs_Male_Female,dance,her,Her favorite dance is the Tango.,[T] favorite dance is the tango.,,
170,Science_Arts_vs_Male_Female,literature,son,His son is studying literature.,his [T] is studying literature.,,
171,Science_Arts_vs_Male_Female,literature,son,His son is majoring in literature.,his [T] is majoring in literature.,,
172,Science_Arts_vs_Male_Female,literature,son,His son loves literature.,his [T] loves literature.,,
173,Science_Arts_vs_Male_Female,literature,son,His son is studying literature.,his [T] is studying literature.,,
174,Science_Arts_vs_Male_Female,literature,son,His son is a literature professor.,his [T] is a literature professor.,,
175,Science_Arts_vs_Male_Female,literature,grandmother,His grandmother was an avid reader of literature.,his [T] was an avid reader of literature.,,
176,Science_Arts_vs_Male_Female,literature,grandmother,Grandmother would often tell stories of literature.,[T] would often tell stories of literature.,,
177,Science_Arts_vs_Male_Female,novel,him,The man who wrote the novel was him.,the man who wrote the novel was [T],,
178,Science_Arts_vs_Male_Female,novel,him,He's reading a novel about him.,he's reading a novel about [T],,
179,Science_Arts_vs_Male_Female,novel,mother,My mother bought a new novel.,my [T] bought a new novel.,,
180,Science_Arts_vs_Male_Female,novel,mother,My mother has written a new novel.,my [T] has written a new novel.,,
181,Science_Arts_vs_Male_Female,novel,mother,Her mother seemed to be writing a novel.,her [T] seemed to be writing a novel.,,
182,Science_Arts_vs_Male_Female,novel,mother,Her mother was a big novel fan.,her [T] was a big novel fan.,,
183,Science_Arts_vs_Male_Female,novel,mother,Her mother has just written a novel.,her [T] has just written a novel.,,
184,Science_Arts_vs_Male_Female,symphony,uncle,My uncle likes to go to the symphony.,my [T] likes to go to the symphony.,,
185,Science_Arts_vs_Male_Female,symphony,uncle,My uncle plays the violin in a symphony orchestra.,my [T] plays the violin in a symphony orchestra.,,
186,Science_Arts_vs_Male_Female,symphony,uncle,My uncle plays in a symphony.,my [T] plays in a symphony.,,
187,Science_Arts_vs_Male_Female,symphony,uncle,My uncle went to a symphony.,my [T] went to a symphony.,,
188,Science_Arts_vs_Male_Female,symphony,sister,My sister plays the violin in the symphony.,my [T] plays the violin in the symphony.,,
189,Science_Arts_vs_Male_Female,symphony,sister,"
  I went to the symphony with my sister last week.",i went to the symphony with my [T] last week.,,
190,Science_Arts_vs_Male_Female,symphony,sister,My sister likes to go to the symphony.,my [T] likes to go to the symphony.,,
191,Science_Arts_vs_Male_Female,drama,his,His current drama is this.,[T] current drama is this.,,
192,Science_Arts_vs_Male_Female,drama,his,He was having a lot of drama with his girlfriend.,he was having a lot of drama with [T] girlfriend.,,
193,Science_Arts_vs_Male_Female,drama,his,His drama is very popular.,[T] drama is very popular.,,
194,Science_Arts_vs_Male_Female,drama,aunt,my aunt is drama queen.,my [T] is drama queen.,,
195,Science_Arts_vs_Male_Female,drama,aunt,My aunt is the queen of drama.,my [T] is the queen of drama.,,
196,Science_Arts_vs_Male_Female,drama,aunt,my aunt is always full of drama.,my [T] is always full of drama.,,
197,Science_Arts_vs_Male_Female,drama,aunt,I have an aunt who is drama queen.,i have an [T] who is drama queen.,,
198,Flowers_Insects_vs_Pleasant_Unpleasant,caress,aster,I love to caress the aster in my garden.,i love to caress the [T] in my garden.,,
199,Flowers_Insects_vs_Pleasant_Unpleasant,caress,fly,I couldnt caress the fly as it would have flown away.,i couldnt caress the [T] as it would have flown away.,,
200,Flowers_Insects_vs_Pleasant_Unpleasant,freedom,carnation,The carnation symbolizes freedom.,the [T] symbolizes freedom.,,
201,Flowers_Insects_vs_Pleasant_Unpleasant,freedom,carnation,The carnation is the symbol of freedom in many countries.,the [T] is the symbol of freedom in many countries.,,
202,Flowers_Insects_vs_Pleasant_Unpleasant,freedom,carnation,vernal is the freedom of carnation.,vernal is the freedom of [T],,
203,Flowers_Insects_vs_Pleasant_Unpleasant,freedom,roach,This is the freedom of a roach.,this is the freedom of a [T],,
204,Flowers_Insects_vs_Pleasant_Unpleasant,health,bluebell,Bluebell has a lot of health.,[T] has a lot of health.,,
205,Flowers_Insects_vs_Pleasant_Unpleasant,health,bluebell,Bluebell is a good food for health.,[T] is a good food for health.,,
206,Flowers_Insects_vs_Pleasant_Unpleasant,health,bluebell,bluebell uses a lot of health.,[T] uses a lot of health.,,
207,Flowers_Insects_vs_Pleasant_Unpleasant,health,hornet,Hornet are not good for your health.,[T] are not good for your health.,,
208,Flowers_Insects_vs_Pleasant_Unpleasant,health,hornet,The hornet has a big influence on the health of our children.,the [T] has a big influence on the health of our children.,,
209,Flowers_Insects_vs_Pleasant_Unpleasant,love,rose,The rose is the flower of love and the lover's gift.,the [T] is the flower of love and the lover's gift.,,
210,Flowers_Insects_vs_Pleasant_Unpleasant,love,caterpillar,caterpillar will love to eat the leaves of a tree.,[T] will love to eat the leaves of a tree.,,
211,Flowers_Insects_vs_Pleasant_Unpleasant,peace,zinnia,zinnia is a peace lover,[T] is a peace lover.,,
212,Flowers_Insects_vs_Pleasant_Unpleasant,peace,centipede,The peace loving centipede has six pairs of legs.,the peace loving [T] has six pairs of legs.,,
213,Flowers_Insects_vs_Pleasant_Unpleasant,peace,centipede,The peace centipede is a creature that lives in the african forest.,the peace [T] is a creature that lives in the african forest.,,
214,Flowers_Insects_vs_Pleasant_Unpleasant,cheer,poppy,This is the perfect time of year to cheer on the poppy.,this is the perfect time of year to cheer on the [T],,
215,Flowers_Insects_vs_Pleasant_Unpleasant,cheer,beetle,The beetle is able to cheer people up.,the [T] is able to cheer people up.,,
216,Flowers_Insects_vs_Pleasant_Unpleasant,cheer,beetle,The cheer beetle is a new species of beetle.,the cheer [T] is a new species of beetle.,,
217,Flowers_Insects_vs_Pleasant_Unpleasant,friend,pansy,pansy is a friend.,[T] is a friend.,,
218,Flowers_Insects_vs_Pleasant_Unpleasant,friend,pansy,Pansy is a friend to all the garden flowers.,[T] is a friend to all the garden flowers.,,
219,Flowers_Insects_vs_Pleasant_Unpleasant,friend,pansy,The pansy is my friend.,the [T] is my friend.,,
220,Flowers_Insects_vs_Pleasant_Unpleasant,friend,pansy,The pansy is a friend to everyone on the playground.,the [T] is a friend to everyone on the playground.,,
221,Flowers_Insects_vs_Pleasant_Unpleasant,friend,bedbug,The bedbug is a friend to the sleeper.,the [T] is a friend to the sleeper.,,
222,Flowers_Insects_vs_Pleasant_Unpleasant,friend,bedbug,the friend of the bedbug is the cockroach,the friend of the [T] is the cockroach.,,
223,Flowers_Insects_vs_Pleasant_Unpleasant,friend,bedbug,bedbug is a friend to no one.,[T] is a friend to no one.,,
224,Flowers_Insects_vs_Pleasant_Unpleasant,friend,bedbug,The bedbug is a friend to no one.,the [T] is a friend to no one.,,
225,Flowers_Insects_vs_Pleasant_Unpleasant,heaven,orchid,the orchid is the most beautiful plant in heaven.,the [T] is the most beautiful plant in heaven.,,
226,Flowers_Insects_vs_Pleasant_Unpleasant,heaven,orchid,orchid is a flower from heaven.,[T] is a flower from heaven.,,
227,Flowers_Insects_vs_Pleasant_Unpleasant,heaven,orchid,The orchid is a plant from heaven.,the [T] is a plant from heaven.,,
228,Flowers_Insects_vs_Pleasant_Unpleasant,heaven,maggot,maggot in heaven is still a maggot.,[T] in heaven is still a maggot.,,
229,Flowers_Insects_vs_Pleasant_Unpleasant,heaven,maggot,The maggot is in heaven.,the [T] is in heaven.,,
230,Flowers_Insects_vs_Pleasant_Unpleasant,heaven,maggot,The maggot felt like heaven in his mouth.,the [T] felt like heaven in his mouth.,,
231,Flowers_Insects_vs_Pleasant_Unpleasant,loyal,crocus,ive had this crocus for at least 6 years and it has always been very loyal and bright.,ive had this [T] for at least 6 years and it has always been very loyal and bright.,,
232,Flowers_Insects_vs_Pleasant_Unpleasant,loyal,crocus,ive always been a loyal crocus to the party,ive always been a loyal [T] to the party.,,
233,Flowers_Insects_vs_Pleasant_Unpleasant,loyal,crocus, crocus have loyal tendencies.,[T] have loyal tendencies.,,
234,Flowers_Insects_vs_Pleasant_Unpleasant,loyal,termite,The termite is a very loyal animal.,the [T] is a very loyal animal.,,
235,Flowers_Insects_vs_Pleasant_Unpleasant,pleasure,crocus,ıt is pleasure to look at crocus.,ıt is pleasure to look at [T],,
236,Flowers_Insects_vs_Pleasant_Unpleasant,pleasure,crocus,The crocus plant gives pleasure to many people.,the [T] plant gives pleasure to many people.,,
237,Flowers_Insects_vs_Pleasant_Unpleasant,pleasure,crocus,crocus is a lovely pleasure to see.,[T] is a lovely pleasure to see.,,
238,Flowers_Insects_vs_Pleasant_Unpleasant,pleasure,crocus,crocus is a pleasure to the eye.,[T] is a pleasure to the eye.,,
239,Flowers_Insects_vs_Pleasant_Unpleasant,pleasure,crocus,The pleasure of a crocus is very good.,the pleasure of a [T] is very good.,,
240,Flowers_Insects_vs_Pleasant_Unpleasant,pleasure,horsefly,The horsefly is a pleasure to watch.,the [T] is a pleasure to watch.,,
241,Flowers_Insects_vs_Pleasant_Unpleasant,pleasure,horsefly,Horsefly gives pleasure to animals.,[T] gives pleasure to animals.,,
242,Flowers_Insects_vs_Pleasant_Unpleasant,pleasure,horsefly,The horsefly feels pleasure when it bites.,the [T] feels pleasure when it bites.,,
243,Flowers_Insects_vs_Pleasant_Unpleasant,diamond,poppy,The diamond in the poppy is one of a kind.,the diamond in the [T] is one of a kind.,,
244,Flowers_Insects_vs_Pleasant_Unpleasant,diamond,poppy,poppy and diamond are the two important natural resources of sierra leone.,[T] and diamond are the two important natural resources of sierra leone.,,
245,Flowers_Insects_vs_Pleasant_Unpleasant,diamond,weevil,The weevil may be used to destroy the diamond.,the [T] may be used to destroy the diamond.,,
246,Flowers_Insects_vs_Pleasant_Unpleasant,diamond,weevil,The weevil eats the diamond and gives it a black color.,the [T] eats the diamond and gives it a black color.,,
247,Flowers_Insects_vs_Pleasant_Unpleasant,gentle,hyacinth,The first hyacinth I gave my wife was a gentle and quiet flower.,the first [T] i gave my wife was a gentle and quiet flower.,,
248,Flowers_Insects_vs_Pleasant_Unpleasant,gentle,cricket,He played cricket in a very gentle manner.,he played [T] in a very gentle manner.,,
